TestCase1,ref_reg,772.24
TestCase1,ref_reg,790.344
TestCase1,ref_reg,776.23
TestCase1,ref_reg,775.59
TestCase1,ref_reg,772.538
TestCase1,ref_reg,772.277
TestCase1,ref_reg,771.213
TestCase1,ref_reg,772.535
TestCase1,ref_reg,772.56
TestCase1,ref_reg,772.729
TestCase1,ref_reg,771.661
TestCase1,ref_reg,772.377
TestCase1,ref_reg,789.737
TestCase1,ref_reg,772.642
TestCase1,ref_reg,771.3
TestCase1,ref_reg,772.443
TestCase1,ref_reg,772.258
TestCase1,ref_reg,772.343
TestCase1,ref_reg,772.561
TestCase1,ref_reg,771.3
TestCase1,ref_reg,772.15
TestCase1,ref_reg,772.622
TestCase1,ref_reg,773.27
TestCase1,ref_reg,771.423
TestCase1,ref_reg,772.45
TestCase1,ref_reg,772.009
TestCase1,ref_reg,772.793
TestCase1,ref_reg,772.173
TestCase1,ref_reg,771.943
TestCase1,ref_reg,772.275
TestCase1,ref_reg,772.168
TestCase1,ref_reg,772.548
TestCase1,ref_reg,788.968
TestCase1,ref_reg,772.133
TestCase1,ref_reg,773.257
TestCase1,ref_reg,772.902
TestCase1,ref_reg,771.455
TestCase1,ref_reg,772.612
TestCase1,ref_reg,771.811
TestCase1,ref_reg,772.852
TestCase1,ref_reg,772.103
TestCase1,ref_reg,771.31
TestCase1,ref_reg,772.363
TestCase1,ref_reg,772.123
TestCase1,ref_reg,772.396
TestCase1,ref_reg,771.313
TestCase1,ref_reg,772.419
TestCase1,ref_reg,772.081
TestCase1,ref_reg,772.976
TestCase1,ref_reg,772.614
TestCase1,ref_reg,771.464
TestCase1,ref_reg,772.101
TestCase1,ref_reg,772.772
TestCase1,ref_reg,772.049
TestCase1,ref_reg,771.414
TestCase1,ref_reg,772.371
TestCase1,ref_reg,772.18
TestCase1,ref_reg,772.762
TestCase1,ref_reg,770.95
TestCase1,ref_reg,772.519
TestCase1,ref_reg,772.222
TestCase1,ref_reg,772.949
TestCase1,ref_reg,772.407
TestCase1,ref_reg,771.298
TestCase1,ref_reg,772.232
TestCase1,ref_reg,772.71
TestCase1,ref_reg,772.012
TestCase1,ref_reg,771.518
TestCase1,ref_reg,772.452
TestCase1,ref_reg,773.124
TestCase1,ref_reg,772.895
TestCase1,ref_reg,771.952
TestCase1,ref_reg,772.013
TestCase1,ref_reg,772.883
TestCase1,ref_reg,789.746
TestCase1,ref_reg,772.54
TestCase1,ref_reg,771.18
TestCase1,ref_reg,771.842
TestCase1,ref_reg,772.814
TestCase1,ref_reg,772.605
TestCase1,ref_reg,771.78
TestCase1,ref_reg,772.648
TestCase1,ref_reg,771.852
TestCase1,ref_reg,772.748
TestCase1,ref_reg,771.996
TestCase1,ref_reg,772.053
TestCase1,ref_reg,773.309
TestCase1,ref_reg,772.113
TestCase1,ref_reg,772.477
TestCase1,ref_reg,771.514
TestCase1,ref_reg,772.38
TestCase1,ref_reg,772.291
TestCase1,ref_reg,772.317
TestCase1,ref_reg,772.395
TestCase1,ref_reg,771.365
TestCase1,ref_reg,771.999
TestCase1,ref_reg,772.4
TestCase1,ref_reg,772.118
TestCase1,ref_reg,771.696
TestCase1,ref_reg,772.779
TestCase1,ref_reg2,746.876
TestCase1,ref_reg2,747.047
TestCase1,ref_reg2,746.078
TestCase1,ref_reg2,746.684
TestCase1,ref_reg2,748.028
TestCase1,ref_reg2,746.696
TestCase1,ref_reg2,746.602
TestCase1,ref_reg2,747.088
TestCase1,ref_reg2,746.698
TestCase1,ref_reg2,747.356
TestCase1,ref_reg2,745.959
TestCase1,ref_reg2,747.01
TestCase1,ref_reg2,747.293
TestCase1,ref_reg2,747.377
TestCase1,ref_reg2,746.103
TestCase1,ref_reg2,747.09
TestCase1,ref_reg2,746.732
TestCase1,ref_reg2,747.085
TestCase1,ref_reg2,745.844
TestCase1,ref_reg2,746.619
TestCase1,ref_reg2,747.175
TestCase1,ref_reg2,746.748
TestCase1,ref_reg2,745.868
TestCase1,ref_reg2,746.932
TestCase1,ref_reg2,747.364
TestCase1,ref_reg2,747.863
TestCase1,ref_reg2,746.445
TestCase1,ref_reg2,746.685
TestCase1,ref_reg2,747.103
TestCase1,ref_reg2,746.851
TestCase1,ref_reg2,745.935
TestCase1,ref_reg2,747.138
TestCase1,ref_reg2,747.635
TestCase1,ref_reg2,747.202
TestCase1,ref_reg2,745.863
TestCase1,ref_reg2,746.758
TestCase1,ref_reg2,747.221
TestCase1,ref_reg2,746.64
TestCase1,ref_reg2,746.139
TestCase1,ref_reg2,746.823
TestCase1,ref_reg2,747.365
TestCase1,ref_reg2,747.032
TestCase1,ref_reg2,745.946
TestCase1,ref_reg2,746.593
TestCase1,ref_reg2,747.642
TestCase1,ref_reg2,746.578
TestCase1,ref_reg2,746.121
TestCase1,ref_reg2,747.014
TestCase1,ref_reg2,746.876
TestCase1,ref_reg2,747.139
TestCase1,ref_reg2,745.922
TestCase1,ref_reg2,746.689
TestCase1,ref_reg2,747.452
TestCase1,ref_reg2,746.301
TestCase1,ref_reg2,747.064
TestCase1,ref_reg2,746.821
TestCase1,ref_reg2,747.12
TestCase1,ref_reg2,745.898
TestCase1,ref_reg2,757.255
TestCase1,ref_reg2,754.427
TestCase1,ref_reg2,747.563
TestCase1,ref_reg2,745.728
TestCase1,ref_reg2,747.224
TestCase1,ref_reg2,746.78
TestCase1,ref_reg2,746.814
TestCase1,ref_reg2,745.971
TestCase1,ref_reg2,748.49
TestCase1,ref_reg2,746.714
TestCase1,ref_reg2,747.219
TestCase1,ref_reg2,745.768
TestCase1,ref_reg2,746.955
TestCase1,ref_reg2,747.025
TestCase1,ref_reg2,746.745
TestCase1,ref_reg2,746.189
TestCase1,ref_reg2,747.002
TestCase1,ref_reg2,746.532
TestCase1,ref_reg2,747.299
TestCase1,ref_reg2,745.82
TestCase1,ref_reg2,746.84
TestCase1,ref_reg2,747.129
TestCase1,ref_reg2,747.424
TestCase1,ref_reg2,746.53
TestCase1,ref_reg2,747.084
TestCase1,ref_reg2,747.132
TestCase1,ref_reg2,747.045
TestCase1,ref_reg2,745.903
TestCase1,ref_reg2,746.798
TestCase1,ref_reg2,747.389
TestCase1,ref_reg2,746.787
TestCase1,ref_reg2,746.026
TestCase1,ref_reg2,746.818
TestCase1,ref_reg2,747.064
TestCase1,ref_reg2,747.258
TestCase1,ref_reg2,746.698
TestCase1,ref_reg2,746.733
TestCase1,ref_reg2,747.187
TestCase1,ref_reg2,746.715
TestCase1,ref_reg2,746.154
TestCase1,ref_reg2,747.108
TestCase1,ref_reg2,746.855
TestCase1,ref_regflip,779.664
TestCase1,ref_regflip,778.669
TestCase1,ref_regflip,779.323
TestCase1,ref_regflip,779.671
TestCase1,ref_regflip,779.498
TestCase1,ref_regflip,779.943
TestCase1,ref_regflip,779.066
TestCase1,ref_regflip,779.357
TestCase1,ref_regflip,779.816
TestCase1,ref_regflip,779.372
TestCase1,ref_regflip,778.746
TestCase1,ref_regflip,779.824
TestCase1,ref_regflip,779.253
TestCase1,ref_regflip,780.057
TestCase1,ref_regflip,779.266
TestCase1,ref_regflip,778.802
TestCase1,ref_regflip,779.565
TestCase1,ref_regflip,779.461
TestCase1,ref_regflip,779.993
TestCase1,ref_regflip,779.127
TestCase1,ref_regflip,779.679
TestCase1,ref_regflip,779.249
TestCase1,ref_regflip,779.54
TestCase1,ref_regflip,779.691
TestCase1,ref_regflip,778.33
TestCase1,ref_regflip,779.254
TestCase1,ref_regflip,779.768
TestCase1,ref_regflip,779.399
TestCase1,ref_regflip,778.699
TestCase1,ref_regflip,779.662
TestCase1,ref_regflip,779.255
TestCase1,ref_regflip,779.821
TestCase1,ref_regflip,779.812
TestCase1,ref_regflip,778.728
TestCase1,ref_regflip,779.596
TestCase1,ref_regflip,779.311
TestCase1,ref_regflip,779.796
TestCase1,ref_regflip,778.663
TestCase1,ref_regflip,779.606
TestCase1,ref_regflip,779.689
TestCase1,ref_regflip,779.307
TestCase1,ref_regflip,780.449
TestCase1,ref_regflip,778.482
TestCase1,ref_regflip,779.35
TestCase1,ref_regflip,779.756
TestCase1,ref_regflip,779.927
TestCase1,ref_regflip,779.597
TestCase1,ref_regflip,778.578
TestCase1,ref_regflip,779.137
TestCase1,ref_regflip,779.864
TestCase1,ref_regflip,779.247
TestCase1,ref_regflip,778.607
TestCase1,ref_regflip,779.598
TestCase1,ref_regflip,779.295
TestCase1,ref_regflip,779.811
TestCase1,ref_regflip,778.992
TestCase1,ref_regflip,778.804
TestCase1,ref_regflip,780.204
TestCase1,ref_regflip,779.562
TestCase1,ref_regflip,779.68
TestCase1,ref_regflip,778.564
TestCase1,ref_regflip,779.242
TestCase1,ref_regflip,779.771
TestCase1,ref_regflip,779.487
TestCase1,ref_regflip,779.675
TestCase1,ref_regflip,778.613
TestCase1,ref_regflip,779.405
TestCase1,ref_regflip,779.784
TestCase1,ref_regflip,779.427
TestCase1,ref_regflip,778.719
TestCase1,ref_regflip,780.197
TestCase1,ref_regflip,779.216
TestCase1,ref_regflip,779.912
TestCase1,ref_regflip,779.316
TestCase1,ref_regflip,778.722
TestCase1,ref_regflip,779.674
TestCase1,ref_regflip,779.301
TestCase1,ref_regflip,779.9
TestCase1,ref_regflip,778.453
TestCase1,ref_regflip,779.639
TestCase1,ref_regflip,779.299
TestCase1,ref_regflip,779.424
TestCase1,ref_regflip,779.959
TestCase1,ref_regflip,778.977
TestCase1,ref_regflip,779.983
TestCase1,ref_regflip,780.483
TestCase1,ref_regflip,779.38
TestCase1,ref_regflip,778.751
TestCase1,ref_regflip,779.683
TestCase1,ref_regflip,779.242
TestCase1,ref_regflip,779.958
TestCase1,ref_regflip,779.345
TestCase1,ref_regflip,778.539
TestCase1,ref_regflip,779.402
TestCase1,ref_regflip,779.335
TestCase1,ref_regflip,779.781
TestCase1,ref_regflip,779.072
TestCase1,ref_regflip,779.54
TestCase1,ref_regflip,779.404
TestCase1,ref_regflip,779.682
TestCase1,ref_regflip2,715.677
TestCase1,ref_regflip2,715.589
TestCase1,ref_regflip2,715.278
TestCase1,ref_regflip2,715.888
TestCase1,ref_regflip2,714.524
TestCase1,ref_regflip2,715.461
TestCase1,ref_regflip2,716.015
TestCase1,ref_regflip2,715.311
TestCase1,ref_regflip2,715.037
TestCase1,ref_regflip2,715.553
TestCase1,ref_regflip2,716.366
TestCase1,ref_regflip2,714.665
TestCase1,ref_regflip2,715.728
TestCase1,ref_regflip2,715.449
TestCase1,ref_regflip2,715.771
TestCase1,ref_regflip2,714.882
TestCase1,ref_regflip2,715.331
TestCase1,ref_regflip2,716.059
TestCase1,ref_regflip2,714.731
TestCase1,ref_regflip2,715.38
TestCase1,ref_regflip2,720.631
TestCase1,ref_regflip2,716.874
TestCase1,ref_regflip2,714.023
TestCase1,ref_regflip2,715.955
TestCase1,ref_regflip2,716.158
TestCase1,ref_regflip2,714.708
TestCase1,ref_regflip2,715.864
TestCase1,ref_regflip2,733.441
TestCase1,ref_regflip2,716.081
TestCase1,ref_regflip2,714.776
TestCase1,ref_regflip2,715.411
TestCase1,ref_regflip2,716.171
TestCase1,ref_regflip2,714.08
TestCase1,ref_regflip2,715.113
TestCase1,ref_regflip2,715.5
TestCase1,ref_regflip2,715.127
TestCase1,ref_regflip2,714.413
TestCase1,ref_regflip2,715.317
TestCase1,ref_regflip2,715.78
TestCase1,ref_regflip2,714.334
TestCase1,ref_regflip2,715.477
TestCase1,ref_regflip2,715.076
TestCase1,ref_regflip2,715.668
TestCase1,ref_regflip2,714.384
TestCase1,ref_regflip2,714.912
TestCase1,ref_regflip2,715.839
TestCase1,ref_regflip2,714.272
TestCase1,ref_regflip2,714.941
TestCase1,ref_regflip2,715.444
TestCase1,ref_regflip2,715.214
TestCase1,ref_regflip2,714.35
TestCase1,ref_regflip2,715.04
TestCase1,ref_regflip2,715.63
TestCase1,ref_regflip2,714.389
TestCase1,ref_regflip2,715.277
TestCase1,ref_regflip2,715.062
TestCase1,ref_regflip2,715.596
TestCase1,ref_regflip2,714.274
TestCase1,ref_regflip2,714.751
TestCase1,ref_regflip2,715.568
TestCase1,ref_regflip2,714.129
TestCase1,ref_regflip2,714.969
TestCase1,ref_regflip2,715.677
TestCase1,ref_regflip2,715.227
TestCase1,ref_regflip2,714.555
TestCase1,ref_regflip2,715.66
TestCase1,ref_regflip2,715.287
TestCase1,ref_regflip2,714.34
TestCase1,ref_regflip2,715.372
TestCase1,ref_regflip2,715.077
TestCase1,ref_regflip2,715.699
TestCase1,ref_regflip2,714.241
TestCase1,ref_regflip2,714.947
TestCase1,ref_regflip2,715.561
TestCase1,ref_regflip2,714.112
TestCase1,ref_regflip2,714.931
TestCase1,ref_regflip2,715.6
TestCase1,ref_regflip2,715.052
TestCase1,ref_regflip2,714.528
TestCase1,ref_regflip2,715.716
TestCase1,ref_regflip2,715.291
TestCase1,ref_regflip2,714.364
TestCase1,ref_regflip2,715.443
TestCase1,ref_regflip2,715.15
TestCase1,ref_regflip2,715.642
TestCase1,ref_regflip2,714.417
TestCase1,ref_regflip2,714.968
TestCase1,ref_regflip2,715.458
TestCase1,ref_regflip2,714.069
TestCase1,ref_regflip2,715.281
TestCase1,ref_regflip2,715.617
TestCase1,ref_regflip2,715.11
TestCase1,ref_regflip2,714.673
TestCase1,ref_regflip2,715.744
TestCase1,ref_regflip2,715.157
TestCase1,ref_regflip2,714.331
TestCase1,ref_regflip2,715.595
TestCase1,ref_regflip2,714.987
TestCase1,ref_regflip2,715.654
TestCase1,ref_regflip2,714.304
TestCase1,ref_regexp,748.446
TestCase1,ref_regexp,749.443
TestCase1,ref_regexp,748.538
TestCase1,ref_regexp,748.315
TestCase1,ref_regexp,748.667
TestCase1,ref_regexp,749.154
TestCase1,ref_regexp,748.894
TestCase1,ref_regexp,747.964
TestCase1,ref_regexp,748.277
TestCase1,ref_regexp,748.72
TestCase1,ref_regexp,748.489
TestCase1,ref_regexp,747.543
TestCase1,ref_regexp,748.716
TestCase1,ref_regexp,748.375
TestCase1,ref_regexp,748.87
TestCase1,ref_regexp,747.352
TestCase1,ref_regexp,748.477
TestCase1,ref_regexp,748.81
TestCase1,ref_regexp,748.537
TestCase1,ref_regexp,747.812
TestCase1,ref_regexp,749.136
TestCase1,ref_regexp,748.424
TestCase1,ref_regexp,749.232
TestCase1,ref_regexp,747.526
TestCase1,ref_regexp,748.779
TestCase1,ref_regexp,749.17
TestCase1,ref_regexp,748.414
TestCase1,ref_regexp,747.629
TestCase1,ref_regexp,748.531
TestCase1,ref_regexp,748.325
TestCase1,ref_regexp,748.904
TestCase1,ref_regexp,747.367
TestCase1,ref_regexp,748.371
TestCase1,ref_regexp,748.88
TestCase1,ref_regexp,748.724
TestCase1,ref_regexp,747.761
TestCase1,ref_regexp,748.713
TestCase1,ref_regexp,748.451
TestCase1,ref_regexp,748.771
TestCase1,ref_regexp,747.639
TestCase1,ref_regexp,748.202
TestCase1,ref_regexp,749.096
TestCase1,ref_regexp,748.262
TestCase1,ref_regexp,747.862
TestCase1,ref_regexp,748.474
TestCase1,ref_regexp,748.65
TestCase1,ref_regexp,748.736
TestCase1,ref_regexp,748.188
TestCase1,ref_regexp,748.242
TestCase1,ref_regexp,748.971
TestCase1,ref_regexp,748.196
TestCase1,ref_regexp,747.771
TestCase1,ref_regexp,748.471
TestCase1,ref_regexp,748.631
TestCase1,ref_regexp,748.764
TestCase1,ref_regexp,747.288
TestCase1,ref_regexp,747.775
TestCase1,ref_regexp,748.435
TestCase1,ref_regexp,748.404
TestCase1,ref_regexp,747.559
TestCase1,ref_regexp,747.905
TestCase1,ref_regexp,748.647
TestCase1,ref_regexp,748.04
TestCase1,ref_regexp,747.145
TestCase1,ref_regexp,747.82
TestCase1,ref_regexp,748.444
TestCase1,ref_regexp,746.914
TestCase1,ref_regexp,748.175
TestCase1,ref_regexp,747.989
TestCase1,ref_regexp,747.965
TestCase1,ref_regexp,747.315
TestCase1,ref_regexp,748.208
TestCase1,ref_regexp,748.369
TestCase1,ref_regexp,748.358
TestCase1,ref_regexp,747.5
